Transaction,ID,Avr_Spend,Transactions,Freq,Age,Recency,A_Total_S,p_alive,pred_txn_90d,exp_avg_spend,CLV1,CLV2
8,15359.0,45.3375,8,7,602,31,45.3375,5.376979814119488e-06,5.597423637858687e-06,47.050291697756386,1.4160836348477447e-09,0.0002633604149171679
4,15361.0,172.2675,4,3,452,182,172.2675,0.5866674169286488,0.374495753888985,184.32530927718773,40.49709190956932,69.02904565858074
2,15362.0,306.53999999999996,2,1,647,290,306.53999999999996,0.7608433217322248,0.1551777249246886,376.58381306194735,44.4617202550738,58.437419354417216
2,15363.0,502.055,2,1,401,120,502.055,0.6768226817474761,0.21274404235266836,613.9085676619754,88.39669052661512,130.60539031934528
2,15364.0,456.595,2,1,163,159,456.595,0.9066154499449238,0.5987636113460996,558.7272089727841,303.3041384128165,334.54552140187104
8,15365.0,640.818,8,7,582,577,640.818,0.9789210043683153,1.051110445353667,657.9043355595288,676.9533587893417,691.5301191500847
6,15366.0,315.35166666666663,6,5,560,293,315.35166666666663,0.5877690357168266,0.4814521798853986,327.63578400426735,92.71525337307008,157.74096241731613
9,15367.0,577.49,9,8,638,484,577.49,0.8627446321262286,0.9635652390934736,590.9664794454828,491.2767800023056,569.4347570631151
1,15368.0,275.8,1,0,303,0,275.8,1.0,0.14851153047451104,-21.005957679394605,-3.119626924049701,-3.119626924049701
11,15369.0,781.4074999999999,11,10,640,239,781.4074999999999,0.006474568438728145,0.008889299242285497,795.7972083066437,0.04580161199851002,7.074079520813162
5,15370.0,573.284,5,4,319,269,573.284,0.9380401602782442,1.0389710146983133,600.6640674927987,585.4051201701503,624.0725556958092
1,15371.0,59.400000000000006,1,0,571,0,59.400000000000006,1.0,0.08476300243945828,-21.005957679394605,-1.7805280420216822,-1.7805280420216822
8,15372.0,1002.8433333333334,8,7,572,526,1002.8433333333334,0.9648801537098588,1.0525898847023207,1029.276091388767,1045.3565641369348,1083.4056023617577
14,15373.0,207.10615384615386,14,13,495,471,207.10615384615386,0.9795692410772902,2.1819459552612916,210.23991004846658,449.35987598304297,458.73212136474945
2,15374.0,153.66,2,1,533,496,153.66,0.9001466495081932,0.21926503344083875,191.01130720177156,37.70003258452135,41.88210066117477
1,15375.0,60.96,1,0,599,0,60.96,1.0,0.08112580546515023,-21.005957679394605,-1.7041252363077453,-1.7041252363077453
2,15376.0,494.51,2,1,131,105,494.51,0.8862969281427702,0.6872773342489372,604.7501129477223,368.37251887934246,415.6310455134543
4,15377.0,403.91666666666674,4,3,324,33,403.91666666666674,0.08739611741078301,0.07470446120649739,430.4264421083938,2.810202530260407,32.1547754467372
2,15378.0,123.25,2,1,410,39,123.25,0.4153931720681634,0.12803404196427826,154.09830417189227,8.195636145903173,19.72982874296817
8,15379.0,609.73,8,7,309,231,609.73,0.8834172498999849,1.662711374458101,626.0137354213635,919.5314870552195,1040.8801584521054
8,15380.0,296.42,8,7,647,597,296.42,0.9655014018717788,0.9405478401778351,304.6149986326157,276.6209589157115,286.5049790496809
5,15381.0,378.114,5,4,492,370,378.114,0.9015044895189395,0.6818684404446642,396.50221477256076,243.73286945494547,270.3623468198213
10,15382.0,1238.12,10,9,644,551,1238.12,0.9398839082363649,1.1618583507374782,1263.2589234372656,1379.4938624550168,1467.7279293392237
4,15384.0,506.9475,4,3,501,423,506.9475,0.9302304154399892,0.5413469542629402,539.8850909986043,271.87393159063356,292.2651496640647
2,15385.0,312.59999999999997,2,1,586,285,312.59999999999997,0.7823852813477888,0.17478824849499927,383.93970909486643,52.50442825545267,67.10814928037125
1,15386.0,394.14,1,0,95,0,394.14,1.0,0.35762277664383796,-21.005957679394605,-7.51220891136805,-7.51220891136805
1,15387.0,468.65,1,0,401,0,468.65,1.0,0.11647248271886036,-21.005957679394605,-2.4466160428064003,-2.4466160428064003
1,15388.0,140.54,1,0,179,0,140.54,1.0,0.22789021416341534,-21.005957679394605,-4.787052194264875,-4.787052194264875
5,15389.0,546.76,5,4,590,509,546.76,0.9408537007438244,0.6032921615009449,572.9180564175741,325.19382480255194,345.63697261907856
2,15390.0,608.33,2,1,318,13,608.33,0.3652366928480451,0.14046053089418098,742.9098631897764,38.11227131701928,104.34951379015935
1,15391.0,289.87,1,0,493,0,289.87,1.0,0.096861320540794,-21.005957679394605,-2.034664800050194,-2.034664800050194
4,15392.0,428.76750000000004,4,3,340,71,428.76750000000004,0.2478371856146776,0.20323106150403678,456.8276518478323,23.0095930722135,92.8415686094315
4,15393.0,195.895,4,3,633,443,195.895,0.8771640972160073,0.412344343288664,209.4268652190509,75.7483680478751,86.35598320575309
9,15394.0,567.4625,9,8,633,520,567.4625,0.9215772078535053,1.036765872646709,580.7131877823886,554.8481051592796,602.0636148886603
1,15395.0,107.45,1,0,234,0,107.45,1.0,0.18420452568646425,-21.005957679394605,-3.8693924709228247,-3.8693924709228247
2,15396.0,398.19000000000005,2,1,492,471,398.19000000000005,0.9038193461084267,0.23670422540603217,487.8326367281243,104.3658694751288,115.47204640451295
1,15397.0,94.0,1,0,198,0,94.0,1.0,0.2106294865329966,-21.005957679394605,-4.424474080144742,-4.424474080144742
8,15400.0,162.7875,8,7,469,468,162.7875,0.9798457341227326,1.2795362481924475,167.5325030406386,210.04356314639944,214.36391039090853
2,15401.0,108.47500000000001,2,1,477,116,108.47500000000001,0.6111616502735152,0.16458430530062546,136.1637556757901,13.696387519559137,22.41041713502401
6,15402.0,305.02,6,5,500,443,305.02,0.9514548723236815,0.8638019922136027,316.9267945227157,260.472185421839,273.7619964945929
2,15403.0,85.44,2,1,639,239,85.44,0.714127646545521,0.14733196861545056,108.20285384108868,11.384436886851725,15.941739466217461
1,15404.0,257.06,1,0,284,0,257.06,1.0,0.15688058336463367,-21.005957679394605,-3.295426894876232,-3.295426894876232
2,15405.0,329.92,2,1,485,387,329.92,0.8787262889962771,0.23312365770371615,404.9634911559487,82.95753517196417,94.40657029474127
3,15406.0,358.72499999999997,3,2,362,152,358.72499999999997,0.720321752336284,0.4035409248455275,395.4047596243903,114.9359811657982,159.56200238714996
3,15407.0,246.91,3,2,214,122,246.91,0.8435800500985384,0.7342818663225505,272.7890934172807,168.97252974448315,200.30408462687745
1,15408.0,267.18,1,0,173,0,267.18,1.0,0.23394567361804516,-21.005957679394605,-4.91425291929812,-4.91425291929812
1,15409.0,131.25,1,0,630,0,131.25,1.0,0.07744660937944467,-21.005957679394605,-1.62684019903722,-1.62684019903722
9,15410.0,480.4766666666667,9,8,508,500,480.4766666666667,0.9801373124034003,1.347990653448073,491.7686732250246,649.732607996454,662.8995751658928
2,15411.0,191.10500000000002,2,1,91,58,191.10500000000002,0.8666073308211178,0.8593066368216946,236.4637043886782,176.09012973840143,203.19483054863446
1,15412.0,190.53,1,0,80,0,190.53,1.0,0.398187111128505,-21.005957679394605,-8.364301604845773,-8.364301604845773
5,15413.0,1359.7440000000001,5,4,647,47,1359.7440000000001,0.003140380618176473,0.001849881153909687,1423.3577739556686,0.008268756328837069,2.6330427213114356
1,15414.0,36.2,1,0,151,0,36.2,1.0,0.259207664622945,-21.005957679394605,-5.444905233244293,-5.444905233244293
1,15415.0,572.8100000000001,1,0,222,0,572.8100000000001,1.0,0.1922427614635378,-21.005957679394605,-4.038243311473027,-4.038243311473027
6,15416.0,746.566,6,5,585,521,746.566,0.9522887080572904,0.7495076445844009,774.5984966960899,552.8678695224909,580.5674947573042
2,15418.0,226.16000000000003,2,1,495,161,226.16000000000003,0.6866950141882835,0.1788573159432782,279.01501386623227,34.26874317297122,49.90387648799085
6,15420.0,123.83333333333333,6,5,643,300,123.83333333333333,0.4385193285732175,0.31641176342754784,129.12300931244744,17.91616282360341,40.85603907562317
9,15421.0,449.2925,9,8,641,517,449.2925,0.9103634986645506,1.012358994751884,459.882325072058,423.83430018812044,465.5660083141078
7,15422.0,269.995,7,6,579,347,269.995,0.6701846206186167,0.6277476150153506,278.7977909111753,117.29212568438501,175.0146483160387
2,15423.0,111.695,2,1,530,40,111.695,0.3332707398056511,0.08159809928091775,140.072334095922,3.8091633201049184,11.429636224068924
3,15424.0,298.89,3,2,372,209,298.89,0.8225931000483163,0.45000441324551105,329.7900533014247,122.07855727822373,148.40697943011344
4,15425.0,486.14250000000004,4,3,572,263,486.14250000000004,0.6597575938207172,0.34037789222337556,517.7821232123187,116.27672585185672,176.24158772995315
6,15426.0,366.196,6,5,495,329,366.196,0.8247278689919608,0.7555727067735645,380.3370033167221,237.003910840237,287.37225908216186
3,15428.0,222.99,3,2,631,335,222.99,0.7898045784308111,0.2686075074164693,246.5585632051083,52.30676778654205,66.22748109471014
2,15430.0,477.375,2,1,437,61,477.375,0.4817636777750905,0.14031708375882443,583.9508920691632,39.47489012644337,81.93828623350902
1,15431.0,153.24,1,0,411,0,153.24,1.0,0.11396419747079815,-21.005957679394605,-2.393927109037756,-2.393927109037756
1,15432.0,149.57,1,0,450,0,149.57,1.0,0.10513469426097162,-21.005957679394605,-2.2084549382820606,-2.2084549382820606
2,15433.0,266.65,2,1,176,54,266.65,0.7407654688553467,0.4614422434705069,328.1635667330462,112.17302784475727,151.42853245858024
9,15434.0,264.1075,9,8,593,577,264.1075,0.9782504113578507,1.16858019472759,270.5274692625245,309.2572790748303,316.133042709963
1,15436.0,489.05,1,0,143,0,489.05,1.0,0.2698057763219938,-21.005957679394605,-5.667528719076009,-5.667528719076009
2,15437.0,196.72500000000002,2,1,549,378,196.72500000000002,0.8540732061734406,0.20251838063362965,243.28550896046124,42.08000521217598,49.269787306301005
1,15438.0,156.58,1,0,40,0,156.58,1.0,0.5714812879698692,-21.005957679394605,-12.004511749660994,-12.004511749660994
4,15439.0,423.0166666666667,4,3,562,249,423.0166666666667,0.6353110285482533,0.33308882507792936,450.71803954737743,95.37869976791704,150.12914223426364
2,15440.0,118.83,2,1,117,72,118.83,0.8576545530380217,0.7199582470272027,148.7331126759348,91.83904843998289,107.08163107706542
3,15441.0,418.07,3,2,639,334,418.07,0.783576821892577,0.2634119842157333,460.4821348518725,95.04513603564777,121.29651283722862
1,15442.0,594.0,1,0,157,0,594.0,1.0,0.25179113651273416,-21.005957679394605,-5.289113957633163,-5.289113957633163
9,15443.0,291.53555555555556,9,8,551,533,291.53555555555556,0.9772722886140061,1.2484836007166944,298.573129034418,364.29159044324524,372.7636552141404
2,15445.0,142.25,2,1,499,326,142.25,0.845395529479422,0.21859868500468765,177.16134453913023,32.7398329865495,38.72723694991627
3,15446.0,134.65,3,2,635,350,134.65,0.8034647098617269,0.2716662583754713,149.68544284794635,32.67247799282291,40.664484191777035
5,15447.0,123.22,5,4,534,295,123.22,0.723444621913756,0.5080846839265868,129.86476389756817,47.73453828098046,65.98229751809674
2,15448.0,394.405,2,1,583,362,394.405,0.8345177003050145,0.18731336732234413,483.23823631812445,75.53802304270044,90.51698126365858
2,15449.0,323.85,2,1,170,76,323.85,0.802926591160759,0.5136277216900336,397.5954566807311,163.97049573801374,204.21604856923236
2,15451.0,116.605,2,1,508,165,116.605,0.6850937154275102,0.17430953142383707,146.03230926450826,17.438939539093735,25.454823400637295
4,15452.0,376.9075,4,3,420,247,376.9075,0.8149514323643727,0.5553699468740676,401.73224644544,181.82382741231348,223.11001636600386
4,15453.0,178.2,4,3,96,95,178.2,0.9575291723436943,2.0715808206256923,190.62792193722805,378.12936840703975,394.9011469608933
2,15454.0,152.795,2,1,527,256,152.795,0.7841396674017888,0.19298098290923388,189.96133194294728,28.745716906372916,36.658924553097215
1,15455.0,38.25,1,0,506,0,38.25,1.0,0.09461056414713225,-21.005957679394605,-1.9873855064983084,-1.9873855064983084
10,15456.0,235.47444444444443,10,9,640,448,235.47444444444443,0.7299484917123709,0.9075440067627656,240.59517216260974,159.38476891213242,218.35070655223225
1,15457.0,237.07,1,0,171,0,237.07,1.0,0.23603647467807676,-21.005957679394605,-4.958172197881177,-4.958172197881177
1,15458.0,208.79999999999998,1,0,311,0,208.79999999999998,1.0,0.1452492410407255,-21.005957679394605,-3.051099410265666,-3.051099410265666
2,15459.0,101.41499999999999,2,1,406,80,101.41499999999999,0.5715752822128514,0.1777067720752186,127.5940154130164,12.96008120459637,22.674320615162834
1,15460.0,216.76,1,0,263,0,216.76,1.0,0.16730238306117412,-21.005957679394605,-3.5143467782448883,-3.5143467782448883
2,15461.0,214.85,2,1,540,171,214.85,0.6753631587687646,0.16257050174165127,265.28643562657635,29.126892758126566,43.12774894506679
4,15462.0,184.2625,4,3,354,351,184.2625,0.9574549666180303,0.7581544777553338,197.06864494632953,143.05188700965743,149.40847559123577
1,15464.0,1048.85,1,0,247,0,1048.85,1.0,0.17622311634935758,-21.005957679394605,-3.7017353241656368,-3.7017353241656368
29,15465.0,389.4193103448276,29,28,638,591,389.4193103448276,0.9608572477461101,3.5719838704854543,392.0179841810569,1345.4710282943415,1400.281916434957
3,15466.0,412.16,3,2,645,347,412.16,0.7942661809498406,0.26471266206757854,454.0012638838985,95.45481681238026,120.17988314475197
2,15467.0,201.28,2,1,61,7,201.28,0.7703486250257904,0.9662876444531109,248.81456942744904,185.21218070751095,240.42644419766475
1,15468.0,962.97,1,0,301,0,962.97,1.0,0.149350153251906,-21.005957679394605,-3.137242998620636,-3.137242998620636
2,15469.0,320.0,2,1,347,318,320.0,0.8986390026626647,0.3205598478609965,392.92215639579075,113.18813549753524,125.95506667544936
1,15470.0,63.42,1,0,484,0,63.42,1.0,0.09848335171998852,-21.005957679394605,-2.068737118355013,-2.068737118355013
2,15471.0,423.54,2,1,459,170,423.54,0.7232992769731192,0.2016232250637164,518.6035879549393,75.63000085248527,104.56252793308957
1,15472.0,371.56,1,0,22,0,371.56,1.0,0.7114494653693929,-21.005957679394605,-14.944677360577385,-14.944677360577385
1,15473.0,274.8,1,0,353,0,274.8,1.0,0.1302321645117631,-21.005957679394605,-2.735651336230051,-2.735651336230051
1,15474.0,163.1,1,0,504,0,163.1,1.0,0.09494999840586905,-21.005957679394605,-1.9945156481722706,-1.9945156481722706
4,15476.0,736.66,4,3,351,62,736.66,0.1833264499138071,0.14624255857933138,783.9287337578993,21.017230549927536,114.64374376861066
1,15477.0,368.4,1,0,558,0,368.4,1.0,0.08656496515821495,-21.005957679394605,-1.8183799946317316,-1.8183799946317316
1,15478.0,541.06,1,0,484,0,541.06,1.0,0.09848335171998852,-21.005957679394605,-2.068737118355013,-2.068737118355013
1,15479.0,147.4,1,0,642,0,147.4,1.0,0.07611047865361427,-21.005957679394605,-1.5987734935562878,-1.5987734935562878
3,15480.0,1197.4166666666667,3,2,585,560,1197.4166666666667,0.9371931494735937,0.3416881810170721,1315.109069875112,421.1345138030686,449.3572259246806
1,15481.0,1993.34,1,0,310,0,1993.34,1.0,0.14564915987699378,-21.005957679394605,-3.0595000884155104,-3.0595000884155104
11,15482.0,564.1099999999999,11,10,646,572,564.1099999999999,0.9543234656567957,1.299011300641915,574.60290471887,712.3219857811968,746.4156666114818
10,15483.0,142.51,10,9,593,523,142.51,0.9536758885608667,1.2718600748080522,145.77465761094263,176.8162465845443,185.40496693417168
2,15484.0,530.845,2,1,643,194,530.845,0.6536031554444832,0.13407093058514993,648.8551430394904,56.85864625406471,86.99261284226505
6,15485.0,895.028,6,5,647,402,895.028,0.7610989240578997,0.5460332577092405,928.4824776359319,385.863692171591,506.9823119894949
1,15486.0,102.0,1,0,436,0,102.0,1.0,0.10814224751841646,-21.005957679394605,-2.2716314747264725,-2.2716314747264725
1,15487.0,231.32,1,0,588,0,231.32,1.0,0.0825168258264479,-21.005957679394605,-1.7333449511483403,-1.7333449511483403
5,15488.0,86.384,5,4,492,491,86.384,0.967128638531775,0.7315043952991633,91.33165938968948,64.61339071180785,66.80951027352395
6,15489.0,272.26500000000004,6,5,602,482,272.26500000000004,0.9204412249504007,0.7056618536953987,282.97554911524094,183.79835252252343,199.68505053913427
1,15490.0,217.6,1,0,339,0,217.6,1.0,0.1348802121428712,-21.005957679394605,-2.8332880280609185,-2.8332880280609185
6,15491.0,620.018,6,5,144,140,620.018,0.9698771912243552,2.4697142128396186,643.428836985355,1541.2176297185404,1589.0853436535974
7,15493.0,517.6342857142857,7,6,563,505,517.6342857142857,0.9568303083107621,0.9194923411549979,533.9281751803234,469.74901556499185,490.9428678051714
4,15494.0,902.05,4,3,638,608,902.05,0.9516648030372586,0.44413276581190836,959.6369693826904,405.6054597297914,426.2062213872919
1,15495.0,246.5,1,0,288,0,246.5,1.0,0.1550411248090761,-21.005957679394605,-3.2567873063051893,-3.2567873063051893
1,15496.0,146.14000000000001,1,0,540,0,146.14000000000001,1.0,0.08919036382486972,-21.005957679394605,-1.8735290079150209,-1.8735290079150209
8,15497.0,1045.7237499999999,8,7,630,402,1045.7237499999999,0.6868776994302088,0.6857596366274251,1073.2635534858653,505.5425530727809,736.000824443926
36,15498.0,840.3673076923077,36,35,632,603,840.3673076923077,0.9801275590285388,4.575432106300519,844.7249285958225,3788.174941396968,3864.9815592897394
1,15499.0,161.6,1,0,632,0,161.6,1.0,0.07722067162289355,-21.005957679394605,-1.6220941600849297,-1.6220941600849297
2,15501.0,201.25,2,1,324,11,201.25,0.347072508360377,0.13135266374189528,248.7781541005534,11.341522012505346,32.6776732218994
7,15502.0,1594.0116666666665,7,6,463,431,1594.0116666666665,0.9654326889717368,1.10730727743046,1642.8660160762117,1756.2741124899544,1819.1574954443763
2,15503.0,133.575,2,1,635,364,133.575,0.8175527452009568,0.16964930297007194,166.6312458451413,23.111296123444372,28.26887471066292
3,15504.0,119.92333333333333,3,2,574,145,119.92333333333333,0.4436940585004915,0.16459976822000089,133.53626747484464,9.752412565852037,21.98003867532347
3,15505.0,697.0466666666667,3,2,64,42,697.0466666666667,0.903655032804265,1.7986288660191956,766.4062938607003,1245.6708262992502,1378.4804832366458
4,15506.0,317.53,4,3,386,339,317.53,0.938708087285619,0.6891896213943799,338.6503445117618,219.08911948884224,233.39430271913741
